Processing file: ./09-30/test_day_2_063.csv
3.498699903488159 at 67.45905
3.4958999156951904 at 67.85252
3.4968998432159424 at 68.36588
3.5009000301361084 at 68.75937
3.4970998764038086 at 69.15284
3.4941999912261963 at 69.54632
3.497999906539917 at 69.93979
3.4987998008728027 at 70.33325
3.4973998069763184 at 70.72673
3.499699831008911 at 71.58145
3.5018999576568604 at 71.92292
3.5151000022888184 at 72.31631
3.5144999027252197 at 72.70972
3.5127999782562256 at 73.10310
3.50249981880188 at 73.49647
3.5157999992370605 at 73.88992
3.4923999309539795 at 74.28334
3.515399932861328 at 74.67680
3.4908998012542725 at 75.58357
3.4907000064849854 at 75.97701
3.485999822616577 at 76.37042
3.4898998737335205 at 76.76391
3.485100030899048 at 77.15731
3.487799882888794 at 77.55073
3.4875998497009277 at 78.33759
3.489499807357788 at 78.79895
3.488799810409546 at 79.14048
3.488600015640259 at 79.53389
3.479300022125244 at 79.92734
3.4860999584198 at 80.32083
3.488600015640259 at 80.71426
3.4870998859405518 at 81.10765
3.490799903869629 at 81.50098
3.484499931335449 at 81.89438
3.480299949645996 at 82.28779
3.4900999069213867 at 82.80097
3.492499828338623 at 83.19436
3.493499994277954 at 83.58775
3.495999813079834 at 83.98110
3.492499828338623 at 84.37446
3.4931998252868652 at 84.76788
3.4796998500823975 at 85.16127
3.489799976348877 at 85.55467
3.4908998012542725 at 86.01587
3.4861998558044434 at 86.35733
3.4870998859405518 at 86.75068
3.4935998916625977 at 87.14400
3.51039981842041 at 87.53735
3.489300012588501 at 87.93071
3.510999917984009 at 88.32406
3.511399984359741 at 88.71737
3.5017998218536377 at 89.11071
3.5088999271392822 at 89.50403
3.488799810409546 at 90.01719
3.5110998153686523 at 90.41056
3.4951000213623047 at 90.80391
3.4960999488830566 at 91.19724
3.499499797821045 at 91.59055
3.4933998584747314 at 91.98388
3.4960999488830566 at 92.37721
3.4951000213623047 at 92.77058
3.495699882507324 at 93.23182
3.511199951171875 at 93.57328
3.5127999782562256 at 93.96666
3.513399839401245 at 94.36004
3.513399839401245 at 94.75339
3.513399839401245 at 95.14677
3.5130999088287354 at 95.93353
3.513700008392334 at 96.32691
3.5125999450683594 at 97.23336
3.4773998260498047 at 97.62666
3.510999917984009 at 98.01996
3.51419997215271 at 98.41329
3.512699842453003 at 98.80658
3.5139999389648438 at 99.19989
3.5139999389648438 at 99.59314
3.515399932861328 at 99.98639
3.5147998332977295 at 100.44755
3.514400005340576 at 100.78891
3.5144999027252197 at 101.18217
3.5147998332977295 at 101.57553
3.514899969100952 at 101.96889
3.514699935913086 at 102.36228
3.5145998001098633 at 102.75564
3.515199899673462 at 103.14901
3.515199899673462 at 103.54242
3.515199899673462 at 103.93577
3.515199899673462 at 104.44894
3.513899803161621 at 104.84229
3.5140998363494873 at 105.23563
3.5142998695373535 at 105.62899
3.5142998695373535 at 106.02241
3.5140998363494873 at 106.41582
3.5140998363494873 at 106.80918
3.5139999389648438 at 107.20253
3.5137999057769775 at 107.66379
3.51419997215271 at 108.00520
3.514400005340576 at 108.39857
3.5147998332977295 at 108.79196
3.51419997215271 at 109.18535
3.513000011444092 at 109.57878
3.509899854660034 at 110.36565
3.510200023651123 at 110.75903
3.5139999389648438 at 111.15240
3.5139999389648438 at 111.66554
3.5144999027252197 at 112.05890
3.5142998695373535 at 112.84560
3.51419997215271 at 113.23892
3.5152997970581055 at 113.63232
3.5145998001098633 at 114.02580
3.5152997970581055 at 114.41922
3.515399932861328 at 114.88053
3.515399932861328 at 115.22199
3.51419997215271 at 115.61537
3.51419997215271 at 116.00876
3.514699935913086 at 116.40222
3.5033998489379883 at 116.79568
3.4549999237060547 at 117.18910
3.275399923324585 at 117.58255
2.929800033569336 at 117.97595
2.957899808883667 at 118.36936
2.807999849319458 at 118.88256
2.6858999729156494 at 119.27596
2.722899913787842 at 119.66933
2.9069998264312744 at 120.06272
3.412799835205078 at 120.84946
3.423799991607666 at 121.24287
3.432999849319458 at 121.63627
3.4377999305725098 at 122.09752
3.4415998458862305 at 122.43898
3.448499917984009 at 122.83241
3.452699899673462 at 123.22582
3.4550998210906982 at 123.61927
3.4582998752593994 at 124.01269
3.4589998722076416 at 124.40610
3.459199905395508 at 124.79955
3.462899923324585 at 125.19295
3.464399814605713 at 125.58640
3.469299793243408 at 126.09964
3.468899965286255 at 126.49301
3.4704999923706055 at 126.88632
3.4702999591827393 at 127.27963
3.475099802017212 at 127.67304
3.474900007247925 at 128.06643
3.4772000312805176 at 128.45980
3.4774999618530273 at 128.85318
3.477599859237671 at 129.31452
3.4784998893737793 at 129.65600
3.4779000282287598 at 130.04931
3.478799819946289 at 130.44266
3.482499837875366 at 131.22952
3.481099843978882 at 131.62294
3.483099937438965 at 132.01639
3.4826998710632324 at 132.40988
3.483599901199341 at 132.80334
3.4851999282836914 at 133.31667
3.4861998558044434 at 134.10359
3.4876999855041504 at 134.49704
3.4883999824523926 at 134.89051
3.4891998767852783 at 135.28394
3.4863998889923096 at 135.67731
3.484999895095825 at 136.07067
3.4866998195648193 at 136.53195
3.4881999492645264 at 136.87343
3.486999988555908 at 137.26685
3.4880998134613037 at 138.05365
3.4900999069213867 at 138.44708
3.490299940109253 at 138.84051
3.488499879837036 at 139.23394
3.4893999099731445 at 139.62735
3.4900999069213867 at 140.02076
3.4907000064849854 at 140.53402
3.4926998615264893 at 140.92742
3.490799903869629 at 141.32081
3.4918999671936035 at 141.71426
3.491999864578247 at 142.10771
3.4908998012542725 at 142.50122
3.4896998405456543 at 142.89466
3.4916999340057373 at 143.74943
3.492499828338623 at 144.09095
3.4923999309539795 at 144.48441
3.4933998584747314 at 144.87786
3.4938998222351074 at 145.27133
3.4935998916625977 at 145.66480
3.4938998222351074 at 146.05828
3.492799997329712 at 146.45173
3.4938998222351074 at 146.84518
3.4946999549865723 at 147.23859
3.494499921798706 at 147.75185
3.4944000244140625 at 148.14534
3.4941999912261963 at 148.53879
3.4940998554229736 at 148.93224
3.494999885559082 at 149.32572
3.4955999851226807 at 149.71920
3.4970998764038086 at 150.11272
3.4976999759674072 at 150.50619
3.4955999851226807 at 150.96763
3.4961998462677 at 151.30921
3.496299982070923 at 151.70265
3.495699882507324 at 152.48950
3.4960999488830566 at 152.88293
3.4960999488830566 at 153.27641
3.4955999851226807 at 153.66989
3.495699882507324 at 154.06341
3.495999813079834 at 154.45691
3.4958999156951904 at 154.97020
3.4958999156951904 at 155.36363
3.496799945831299 at 155.75707
3.497299909591675 at 156.15041
3.4972000122070312 at 156.54374
3.497299909591675 at 156.93723
3.496699810028076 at 157.33068
3.4941999912261963 at 158.18551
3.4895999431610107 at 158.52706
3.491999864578247 at 158.92046
3.4866998195648193 at 159.31387
3.486999988555908 at 159.70727
3.4868998527526855 at 160.10071
3.4873998165130615 at 160.49419
3.4883999824523926 at 160.88766
3.4880998134613037 at 161.28113
3.486999988555908 at 161.67458
3.4879000186920166 at 162.18788
3.4870998859405518 at 162.58129
3.489499807357788 at 162.97469
3.48799991607666 at 163.76154
3.4870998859405518 at 164.15502
3.4835000038146973 at 164.54851
3.4842000007629395 at 164.94196
3.4900999069213867 at 165.40331
3.481299877166748 at 165.74481
3.4891998767852783 at 166.13829
3.4851999282836914 at 166.53176
3.482999801635742 at 166.92527
3.4891998767852783 at 167.31876
3.4868998527526855 at 167.71225
3.4836997985839844 at 168.10574
3.484499931335449 at 168.49926
3.4845998287200928 at 168.89276
3.4835000038146973 at 169.40611
3.488499879837036 at 169.79962
3.4866998195648193 at 170.19314
3.4861998558044434 at 170.58669
3.4861998558044434 at 170.98023
3.484099864959717 at 171.37370
3.4940998554229736 at 171.76718
3.4933998584747314 at 172.16066
3.49429988861084 at 172.62213
3.495499849319458 at 172.96370
3.495499849319458 at 173.35722
3.4976999759674072 at 173.75074
3.496799945831299 at 174.14429
3.495499849319458 at 174.53778
3.495999813079834 at 174.93122
3.4965999126434326 at 175.32468
3.496799945831299 at 175.71819
3.4972000122070312 at 176.11166
3.4972000122070312 at 176.62500
3.4970998764038086 at 177.01852
3.4960999488830566 at 177.80552
3.4960999488830566 at 178.19898
3.4968998432159424 at 178.59247
3.4960999488830566 at 178.98595
3.497499942779541 at 179.37942
3.496799945831299 at 179.84075
3.4951000213623047 at 180.18237
3.496500015258789 at 180.57591
3.495800018310547 at 180.96938
3.495800018310547 at 181.36285
3.495800018310547 at 181.75633
3.495800018310547 at 182.14985
3.495800018310547 at 182.54336
3.495699882507324 at 182.93689
3.497499942779541 at 183.33037
3.495800018310547 at 183.84371
3.4976999759674072 at 184.23719
3.495699882507324 at 184.63066
3.497499942779541 at 185.41760
3.497499942779541 at 185.81101
3.4973998069763184 at 186.20448
3.4973998069763184 at 186.59796
3.4973998069763184 at 187.05939
3.497999906539917 at 187.40097
Processing file: ./09-30/test_day_2_068.csv
3.525099992752075 at 0.54049
3.523899793624878 at 0.93373
3.524199962615967 at 1.32701
3.5251998901367188 at 1.72035
3.5251998901367188 at 2.11364
3.525099992752075 at 2.50694
3.5251998901367188 at 2.90021
3.5242998600006104 at 3.41321
3.525599956512451 at 3.80645
3.5251998901367188 at 4.19973
3.5239999294281006 at 4.59304
3.525399923324585 at 4.98637
3.525399923324585 at 5.37974
3.525099992752075 at 5.77308
3.525099992752075 at 6.16645
3.5251998901367188 at 6.62761
3.5251998901367188 at 6.96900
3.5249998569488525 at 7.36235
3.525099992752075 at 7.75564
3.5242998600006104 at 8.14895
3.525099992752075 at 8.54230
3.525399923324585 at 8.93563
3.525099992752075 at 9.32892
3.524399995803833 at 9.72224
3.525399923324585 at 10.11558
3.525599956512451 at 10.62869
3.525099992752075 at 11.02200
3.5253000259399414 at 11.41530
3.524199962615967 at 11.80865
3.525099992752075 at 12.20204
3.5242998600006104 at 12.59544
3.525399923324585 at 12.98884
3.5253000259399414 at 13.38217
3.5242998600006104 at 13.84344
3.5242998600006104 at 14.18489
3.5242998600006104 at 14.57827
3.5242998600006104 at 14.97152
3.525399923324585 at 15.36486
3.5251998901367188 at 15.75819
3.5249998569488525 at 16.15148
3.525099992752075 at 16.54480
3.524199962615967 at 16.93814
3.5242998600006104 at 17.33150
3.525099992752075 at 17.84467
3.525099992752075 at 18.23798
3.524399995803833 at 18.63129
3.525099992752075 at 19.02466
3.525399923324585 at 19.41799
3.5254998207092285 at 19.81134
3.524399995803833 at 20.20470
3.524199962615967 at 20.59810
3.5239999294281006 at 21.05937
3.5251998901367188 at 21.40083
3.524399995803833 at 21.79413
3.525099992752075 at 22.18745
3.5249998569488525 at 22.58076
3.525099992752075 at 22.97410
3.525099992752075 at 23.36748
3.525099992752075 at 23.76080
3.5242998600006104 at 24.15417
3.524199962615967 at 24.54752
3.525399923324585 at 25.06065
3.5251998901367188 at 25.45396
3.525099992752075 at 25.84729
3.5249998569488525 at 26.24069
3.525099992752075 at 26.63403
3.525099992752075 at 27.02741
3.5251998901367188 at 27.42080
3.525399923324585 at 27.81421
3.525099992752075 at 28.27555
3.525099992752075 at 28.61700
3.5251998901367188 at 29.01038
3.5251998901367188 at 29.40372
3.525099992752075 at 29.79705
3.5251998901367188 at 30.19037
3.5251998901367188 at 30.58369
3.5251998901367188 at 30.97706
3.525099992752075 at 31.37042
3.525099992752075 at 31.76377
3.525099992752075 at 32.27698
3.525099992752075 at 32.67039
3.5242998600006104 at 33.06375
3.5251998901367188 at 33.45709
3.525099992752075 at 33.85038
3.525099992752075 at 34.24376
3.5251998901367188 at 34.63716
3.5251998901367188 at 35.03056
3.5251998901367188 at 35.49184
3.525099992752075 at 35.83332
3.525099992752075 at 36.22670
3.5251998901367188 at 36.62009
3.5254998207092285 at 37.01348
3.524399995803833 at 37.40684
3.5249998569488525 at 37.80014
3.5251998901367188 at 38.19351
3.525399923324585 at 38.58687
