Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Data25,Data26,Data27,Data28,Data29,Data30,Data31,Data32,Data33,Data34,Data35,Data36,Data37,Data38,Data39,Data40,Data41,Data42,Data43,Data44,Data45,Data46,Data47,Data48,Data49,Data50,Data51,Data52,Data53,Data54,Data55,Data56,Data57,Data58,Data59,Data60,Data61,Data62,Data63,Counter,AbsTime
5.18874,1,385,2,4,27,01,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5535,2024-11-16 12:24:19
5.19009,2,259,196610,10,eb,0c,80,07,21,0e,fd,0c,66,0f,bb,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5536,2024-11-16 12:24:19
5.19193,2,1554,196610,11,68,e4,10,14,2b,08,81,8f,0d,ff,ff,7f,ef,cf,06,d8,14,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5537,2024-11-16 12:24:19
5.19207,2,1555,196610,11,00,00,80,c8,fe,04,f3,03,23,70,59,06,56,ba,05,0e,0c,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5538,2024-11-16 12:24:19
5.19283,2,6,196610,10,00,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5539,2024-11-16 12:24:19
5.19284,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5540,2024-11-16 12:24:19
5.19295,2,100,196610,10,02,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5541,2024-11-16 12:24:19
5.19299,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5542,2024-11-16 12:24:19
5.19313,2,1552,196610,11,c8,06,00,b6,d4,00,b9,e5,02,ba,95,05,16,21,05,f3,01,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5543,2024-11-16 12:24:19
5.19315,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5544,2024-11-16 12:24:19
5.19327,2,1553,196610,11,d8,13,0a,cf,ea,01,18,6e,08,0c,87,03,c9,5b,04,b3,00,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5545,2024-11-16 12:24:19
5.19409,2,259,196610,10,ea,0c,7f,07,20,0e,fb,0c,66,0f,bb,0f,93,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5546,2024-11-16 12:24:19
5.19609,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5547,2024-11-16 12:24:19
5.19773,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5548,2024-11-16 12:24:19
5.19809,2,259,196610,10,eb,0c,7f,07,22,0e,fb,0c,67,0f,bb,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5549,2024-11-16 12:24:19
5.19876,1,385,2,4,27,00,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5550,2024-11-16 12:24:19
5.20209,2,259,196610,10,ea,0c,7f,07,21,0e,fd,0c,66,0f,bc,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5551,2024-11-16 12:24:19
5.20295,2,1554,196610,11,12,e5,10,47,2d,08,81,8f,0d,ff,ff,7f,ca,d5,06,1a,14,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5552,2024-11-16 12:24:19
5.20308,2,1555,196610,11,00,00,80,dc,00,05,85,ff,22,5f,55,06,89,bc,05,f4,ff,ff,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5553,2024-11-16 12:24:19
5.20382,2,6,196610,10,00,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5554,2024-11-16 12:24:19
5.20384,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5555,2024-11-16 12:24:19
5.20394,2,100,196610,10,02,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5556,2024-11-16 12:24:19
5.20399,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5557,2024-11-16 12:24:19
5.20413,2,1552,196610,11,7c,06,00,43,d5,00,2a,e3,02,c4,9a,05,8f,25,05,29,04,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5558,2024-11-16 12:24:19
5.20414,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5559,2024-11-16 12:24:19
5.20427,2,1553,196610,11,00,14,0a,a8,eb,01,61,71,08,82,85,03,e4,5b,04,a4,06,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5560,2024-11-16 12:24:19
5.20609,2,259,196610,10,eb,0c,81,07,22,0e,fb,0c,67,0f,bb,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5561,2024-11-16 12:24:19
5.20621,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5562,2024-11-16 12:24:19
5.20775,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5563,2024-11-16 12:24:19
5.20870,1,385,2,4,27,01,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5564,2024-11-16 12:24:19
5.21009,2,259,196610,10,eb,0c,80,07,22,0e,fb,0c,67,0f,bb,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5565,2024-11-16 12:24:19
5.21396,2,1554,196610,11,c7,e4,10,a2,29,08,e6,8e,0d,ff,ff,7f,c6,d7,06,89,0e,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5566,2024-11-16 12:24:19
5.21410,2,1555,196610,11,00,00,80,db,ff,04,d2,fc,22,d3,5a,06,4f,bd,05,04,07,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5567,2024-11-16 12:24:19
5.21421,2,259,196610,10,ea,0c,80,07,20,0e,fd,0c,67,0f,bb,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5568,2024-11-16 12:24:19
5.21482,2,6,196610,10,00,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5569,2024-11-16 12:24:19
5.21483,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5570,2024-11-16 12:24:19
5.21494,2,100,196610,10,02,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5571,2024-11-16 12:24:19
5.21498,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5572,2024-11-16 12:24:19
5.21513,2,1552,196610,11,54,05,00,f4,d1,00,1b,e4,02,ad,92,05,16,21,05,ad,02,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5573,2024-11-16 12:24:19
5.21514,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574,2024-11-16 12:24:19
5.21527,2,1553,196610,11,bc,0f,0a,ea,e8,01,e6,6d,08,45,8b,03,f7,5b,04,ca,00,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5575,2024-11-16 12:24:19
5.21609,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5576,2024-11-16 12:24:19
5.21769,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5577,2024-11-16 12:24:19
5.21809,2,259,196610,10,ea,0c,81,07,21,0e,fc,0c,67,0f,bb,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5578,2024-11-16 12:24:19
5.21869,1,385,2,4,27,00,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5579,2024-11-16 12:24:19
5.22209,2,259,196610,10,eb,0c,7f,07,20,0e,fa,0c,67,0f,ba,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5580,2024-11-16 12:24:19
5.22305,1,1312,2,8,03,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5581,2024-11-16 12:24:19
5.22498,2,1554,196610,11,48,e2,10,ae,2f,08,9a,8c,0d,ff,ff,7f,9c,d5,06,9a,11,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5582,2024-11-16 12:24:19
5.22511,2,1555,196610,11,00,00,80,63,fc,04,a0,00,23,32,55,06,e7,b8,05,4b,08,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5583,2024-11-16 12:24:19
5.22581,2,6,196610,10,00,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5584,2024-11-16 12:24:19
5.22583,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585,2024-11-16 12:24:19
5.22593,2,100,196610,10,02,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5586,2024-11-16 12:24:19
5.22598,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5587,2024-11-16 12:24:19
5.22609,2,259,196610,10,eb,0c,81,07,22,0e,fc,0c,67,0f,bb,0f,93,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5588,2024-11-16 12:24:19
5.22613,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5589,2024-11-16 12:24:19
5.22622,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5590,2024-11-16 12:24:19
5.22635,2,1552,196610,11,fa,04,00,7f,d2,00,18,e8,02,ad,92,05,58,22,05,65,05,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5591,2024-11-16 12:24:19
5.22772,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5592,2024-11-16 12:24:19
5.22871,1,385,2,4,27,00,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5593,2024-11-16 12:24:19
5.23009,2,259,196610,10,eb,0c,81,07,23,0e,fc,0c,68,0f,bc,0f,91,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5594,2024-11-16 12:24:19
5.23409,2,259,196610,10,ea,0c,80,07,21,0e,fb,0c,67,0f,ba,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5595,2024-11-16 12:24:19
5.23617,2,50,196610,15,b6,f3,83,40,75,02,84,40,bc,05,84,40,c8,98,37,40,a8,a4,ac,40,fa,ed,83,40,cc,ee,83,40,fa,ed,83,40,04,56,84,40,a5,2c,85,40,00,00,84,40,df,e0,83,40,ea,04,84,40,2b,f6,83,40,8b,fd,83,40,a6,0a,84,40,5596,2024-11-16 12:24:19
5.23630,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5597,2024-11-16 12:24:19
5.23643,2,1555,196610,11,00,00,80,6a,fa,04,f7,fa,22,df,58,06,0e,bc,05,86,0b,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5598,2024-11-16 12:24:19
5.23681,2,6,196610,10,00,00,00,00,00,00,00,00,01,36,13,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5599,2024-11-16 12:24:19
5.23682,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600,2024-11-16 12:24:19
5.23693,2,100,196610,10,02,00,00,00,00,00,00,00,01,36,13,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5601,2024-11-16 12:24:19
5.23697,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5602,2024-11-16 12:24:19
5.23712,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5603,2024-11-16 12:24:19
5.23713,2,1552,196610,11,c8,06,00,cf,d3,00,04,e7,02,5b,96,05,58,22,05,65,05,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5604,2024-11-16 12:24:19
5.23727,2,1553,196610,11,f8,13,0a,86,e8,01,23,70,08,8c,87,03,5c,5f,04,2a,04,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5605,2024-11-16 12:24:19
5.23766,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5606,2024-11-16 12:24:19
5.23809,2,259,196610,10,eb,0c,81,07,21,0e,fb,0c,68,0f,bb,0f,91,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5607,2024-11-16 12:24:19
5.23866,1,385,2,4,27,00,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5608,2024-11-16 12:24:19
5.23916,2,51,196610,15,0d,e0,83,40,85,eb,83,40,25,e4,83,40,8d,97,7a,40,38,d6,89,40,df,e0,83,40,10,e9,83,40,78,0b,84,40,1b,0d,84,40,1b,0d,84,40,2e,ff,83,40,18,04,84,40,d4,09,84,40,bf,0e,84,40,55,30,84,40,4b,c8,85,40,5609,2024-11-16 12:24:19
5.24217,2,52,196610,15,f8,31,86,40,f4,db,83,40,0e,2d,84,40,cc,ee,83,40,f7,e4,83,40,82,e2,83,40,2b,f6,83,40,51,da,83,40,51,da,83,40,f1,d2,83,40,b3,ea,83,40,95,d4,83,40,c6,dc,83,40,20,d2,83,40,69,de,83,40,6f,f0,83,40,5610,2024-11-16 12:24:19
5.24228,2,259,196610,10,eb,0c,7f,07,22,0e,f9,0c,67,0f,ba,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5611,2024-11-16 12:24:19
5.24516,2,53,196610,15,69,de,83,40,3e,e8,83,40,cc,ee,83,40,13,f2,83,40,57,ec,83,40,c3,d3,83,40,0c,71,84,40,b2,0c,85,40,25,e4,83,40,38,d6,83,40,e1,e9,83,40,f7,e4,83,40,59,f5,83,40,10,e9,83,40,b0,e1,83,40,e1,e9,83,40,5612,2024-11-16 12:24:19
5.24609,2,259,196610,10,ea,0c,7f,07,22,0e,fb,0c,67,0f,bb,0f,93,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5613,2024-11-16 12:24:19
5.24622,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5614,2024-11-16 12:24:19
5.24702,2,1554,196610,11,13,e7,10,39,30,08,47,8f,0d,ff,ff,7f,38,d3,06,38,12,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5615,2024-11-16 12:24:19
5.24715,2,1555,196610,11,00,00,80,68,fc,04,f3,03,23,54,5d,06,c8,b5,05,94,0b,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5616,2024-11-16 12:24:19
5.24765,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5617,2024-11-16 12:24:19
5.24781,2,6,196610,10,00,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5618,2024-11-16 12:24:19
5.24783,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5619,2024-11-16 12:24:19
5.24793,2,100,196610,10,02,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5620,2024-11-16 12:24:19
5.24797,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5621,2024-11-16 12:24:19
5.24813,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5622,2024-11-16 12:24:19
5.24826,2,54,196610,15,dc,d7,83,40,20,d2,83,40,44,fa,83,40,95,d4,83,40,25,e4,83,40,95,d4,83,40,54,e3,83,40,b3,ea,83,40,d9,ce,83,40,69,de,83,40,69,de,83,40,1d,c9,83,40,cc,ee,83,40,07,ce,83,40,23,db,83,40,d6,c5,83,40,5623,2024-11-16 12:24:19
5.24839,2,1552,196610,11,be,04,00,78,d3,00,e4,ec,02,c4,9a,05,94,21,05,54,06,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5624,2024-11-16 12:24:19
5.24853,2,1553,196610,11,c9,0e,0a,e4,e8,01,23,70,08,52,85,03,60,5e,04,1d,04,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5625,2024-11-16 12:24:19
5.24868,1,385,2,4,27,02,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5626,2024-11-16 12:24:19
5.25009,2,259,196610,10,eb,0c,80,07,23,0e,fa,0c,68,0f,bb,0f,93,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627,2024-11-16 12:24:19
5.25115,2,55,196610,15,9d,ef,83,40,0a,d7,83,40,69,de,83,40,98,dd,83,40,98,dd,83,40,3b,df,83,40,ab,cf,83,40,ab,cf,83,40,cc,ee,83,40,7c,d0,83,40,c6,dc,83,40,20,d2,83,40,2a,a9,83,40,6e,a3,83,40,68,91,83,40,fc,a9,83,40,5628,2024-11-16 12:24:19
5.25415,2,56,196610,15,c8,98,83,40,58,a8,83,40,0a,d7,83,40,58,a8,83,40,11,36,84,40,e1,7a,84,40,cb,a1,83,40,38,d6,83,40,57,ec,83,40,23,db,83,40,dc,d7,83,40,57,ec,83,40,57,ec,83,40,f7,e4,83,40,7c,d0,83,40,c6,dc,83,40,5629,2024-11-16 12:24:19
5.25427,2,259,196610,10,ea,0c,81,07,21,0e,fd,0c,68,0f,ba,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5630,2024-11-16 12:24:19
5.25609,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5631,2024-11-16 12:24:19
5.25700,1,5,2,4,e4,f2,83,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5632,2024-11-16 12:24:19
5.25716,1,5,2,4,44,fa,03,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5633,2024-11-16 12:24:19
5.25717,2,57,196610,15,4b,c8,83,40,3b,df,83,40,6f,f0,83,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,5634,2024-11-16 12:24:19
5.25733,1,5,2,4,8b,fd,45,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5635,2024-11-16 12:24:19
5.25749,1,5,2,4,52,34,ef,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5636,2024-11-16 12:24:19
5.25765,1,5,2,4,5b,73,73,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5637,2024-11-16 12:24:19
5.25781,1,5,2,4,1d,7a,b5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5638,2024-11-16 12:24:19
5.25798,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5639,2024-11-16 12:24:19
5.25803,2,1554,196610,11,73,e5,10,6e,2c,08,06,8f,0d,ff,ff,7f,5d,d5,06,89,0e,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5640,2024-11-16 12:24:19
5.25815,2,259,196610,10,eb,0c,7f,07,22,0e,00,0d,66,0f,ba,0f,93,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5641,2024-11-16 12:24:19
5.25862,1,385,2,4,27,00,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5642,2024-11-16 12:24:19
5.25879,2,6,196610,10,00,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5643,2024-11-16 12:24:19
5.25881,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5644,2024-11-16 12:24:19
5.25891,2,100,196610,10,02,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5645,2024-11-16 12:24:19
5.25896,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5646,2024-11-16 12:24:19
5.25911,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5647,2024-11-16 12:24:19
5.25913,2,1552,196610,11,03,06,00,78,d3,00,ae,ec,02,e4,92,05,7e,23,05,5b,04,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5648,2024-11-16 12:24:19
5.25926,2,1553,196610,11,af,11,0a,d9,ea,01,e6,6f,08,70,82,03,b8,5b,04,cb,01,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5649,2024-11-16 12:24:19
5.26209,2,259,196610,10,ea,0c,81,07,21,0e,fb,0c,68,0f,bb,0f,91,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5650,2024-11-16 12:24:19
5.26609,2,259,196610,10,ea,0c,7f,07,21,0e,fb,0c,65,0f,bb,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5651,2024-11-16 12:24:19
5.26621,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5652,2024-11-16 12:24:19
5.26761,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5653,2024-11-16 12:24:19
